"","logFC","logCPM","LR","PValue","FDR"
"ZNF75D",-0.0669901267882912,5.71015479905902,0.0167397480992548,0.897055248689255,1
"CD83",-0.0784671453873403,5.48799986846981,0.016723137784008,0.897106051538409,1
"BPI",0.0500347758967257,6.61091701954142,0.0167098676968482,0.897146656695544,1
"CAMK4",-0.0461630064019118,7.68992103848929,0.0167063649993935,0.897157377338353,1
"TBXA2R",0.0708390084766506,5.82434425054085,0.0166751987269933,0.897252817744322,1
"TYW1",0.0525023656789502,6.3008079697521,0.016636847863218,0.89737038403588,1
"SLC40A1",0.0517418391209027,6.50985057908086,0.0166040863113572,0.897470925194031,1
"AOC3",-0.0571851015661801,6.56493663879487,0.0165415674604645,0.897663068034901,1
"S100A10",0.0820226096716584,5.20940898123836,0.0165130004150313,0.89775098766132,1
"PDE1B",0.0431011274625276,6.98558802662027,0.0164827476993976,0.897844179529367,1
"FBP2",0.0921973574869372,4.26687992478703,0.0164449143995302,0.897960845402338,1
"SMAD3",0.0343325215074536,7.71508683960245,0.0164426118010526,0.897967950285751,1
"ACR",0.226558534171709,2.97491511777634,0.0164360511984487,0.897988196413272,1
"CAMTA1",-0.0344445873630199,8.38690194802351,0.0164113743139183,0.898064386486574,1
"ATF6",0.0387805671787489,7.95684515855568,0.0163942310956191,0.898117350584795,1
"CLDN15",0.0744161382636831,6.53179063732237,0.016385521836213,0.898144268687101,1
"CREB3",-0.0811727918442009,4.86096636939385,0.0163373879960695,0.898293169439099,1
"SGCD",0.0407426693548915,7.23512293798818,0.016271600583778,0.898497042080984,1
"INSM1",0.0943105371571124,4.44154475954826,0.016271483175653,0.898497406298262,1
"FARSA",-0.052315295160905,6.56258118401136,0.0162325304742126,0.898618317113762,1
"GPRIN2",0.063025303166079,6.12236629700923,0.0161998282352318,0.898719940120754,1
"HMGA1",0.0703784024749454,5.41886535950692,0.0161739801157377,0.898800337559611,1
"MSX2",-0.100414825392987,4.49246164183159,0.0161734735634811,0.898801913780897,1
"PODXL",-0.045978127297357,6.85722031038001,0.0160521414854391,0.899180183884307,1
"DCTN2",-0.0478737609657351,8.27796060938952,0.016040587747483,0.899216279947168,1
"RELA",0.0708743691968433,7.1057174189725,0.0159968927351866,0.899352911004466,1
"MARK1",0.0350223567670629,7.73337638491546,0.0159621269213259,0.899461756609619,1
"TRAF4",-0.0734925431595038,6.24974776993976,0.015936780072149,0.899541189030332,1
"SPINT1",0.0850105834460542,6.29025776783698,0.0159229835238222,0.899584451879369,1
"DROSHA",-0.0331573807448981,7.99688328705249,0.0158584365760293,0.899787109867714,1
"STK17A",0.0581698072274797,6.3883869988407,0.015822411706985,0.899900399310341,1
"FMO3",-0.06318039788786,6.29388299266005,0.0158191286627556,0.899910730195943,1
"ADD1",0.0337747026102104,8.46981461975783,0.0158065771402072,0.899950236613736,1
"VAPA",-0.0441582603517558,7.32301389636735,0.0157985716291549,0.899975442601652,1
"CERCAM",0.0451580766032107,7.22249986802292,0.0157330446779014,0.90018200375242,1
"BMP7",0.051223351542022,6.57509902760441,0.0156972783862663,0.900294934478816,1
"MRPS21",-0.09804723355935,4.01212980913865,0.0156722180787732,0.900374139336984,1
"BAD",-0.101260033418979,3.75362631609805,0.0156612859184513,0.900408711343664,1
"YIF1A",-0.0544397356986166,6.46134088846623,0.0156102946991581,0.90057012877093,1
"COQ4",-0.0648141750582918,6.30860137049272,0.0156091972929673,0.90057360565284,1
"HNRNPA2B1",-0.0326423906731839,7.86809006030504,0.0155805979301569,0.900664260037906,1
"ROBO2",0.0318878103342104,8.18575685499986,0.0155217141875115,0.900851176450806,1
"AMPH",-0.0457941233881949,7.45803974164418,0.015510313254012,0.900887408354112,1
"MAF",-0.0558229037613132,6.04886200900027,0.0153643138093047,0.901352592027596,1
"BDH1",-0.151342259689096,2.14281780823647,0.0152991050247842,0.901561085225586,1
"IL17D",0.112752465026253,3.97731442346658,0.0152650103094407,0.901670276473439,1
"CILP",0.0597662861439283,6.54326429701099,0.0152247126073126,0.901799493077561,1
"EIF4EBP3",0.0387791657321359,8.35580028759377,0.0151658228689229,0.901988638618763,1
"GREM1",0.174005388058847,0.158033589088471,0.0151334830355729,0.902092668201971,1
"ANXA5",0.0496784931309671,6.63553836841524,0.0151291247665188,0.902106696345692,1
"EIF1",0.0557297342370588,6.54821686769265,0.0150929215324851,0.902223304590896,1
"PCSK1N",0.11043477155342,3.35745123734564,0.015084822229543,0.902249411341523,1
"ABCC5",-0.0351878556102333,7.769959294055,0.0149795151677026,0.902589500838585,1
"TRIM25",0.0361152026513202,7.76784629861974,0.0149724137274809,0.902612478568214,1
"PF4V1",0.119680312885945,3.71473717012949,0.0148921497041528,0.902872569850711,1
"GOLGB1",-0.0284646277857168,9.06677253634836,0.0148901004203097,0.902879219746811,1
"SH3GLB1",-0.0499464014222947,6.33682783901911,0.0148850092725645,0.902895742457147,1
"ZNF516",-0.0439410046943444,6.95758107857556,0.0147621834782026,0.903295231520896,1
"ASB1",-0.0504161475469287,6.63666774582326,0.0147379476870739,0.903374257046326,1
"POMP",-0.0602905710550403,6.23367253997444,0.0147178304254112,0.903439903396292,1
"SPRR3",0.0847317384276386,4.84424206190677,0.0146996217978028,0.903499360782182,1
"E4F1",-0.0485919334946024,7.72882267202194,0.0146985762420968,0.903502776012647,1
"MTX1",-0.104997442086816,5.10515234583113,0.0146079153204983,0.903799383350514,1
"SHBG",0.0546574781932087,6.50958766017412,0.0145910622758869,0.903854622806283,1
"GIPC2",-0.0458185389075651,6.76567465562664,0.0145760475088115,0.903903864184588,1
"IL1R2",-0.0529346186265851,6.05519550177229,0.0145587744567504,0.903960543514543,1
"ERLEC1",0.03157111938333,7.80430974459919,0.0145184638613642,0.904092950464852,1
"TOPBP1",-0.0429317628417413,7.39275803345416,0.0145112635580631,0.904116620696939,1
"AIRE",-0.0546805469397737,6.8332194497957,0.014475116737124,0.904235539658322,1
"RPP38",0.091099408413516,4.54670899330139,0.0144654227974783,0.904267457233535,1
"CNOT3",-0.0808966069739906,4.36582804749695,0.0144450273483345,0.90433464528179,1
"TNFRSF11A",-0.0417421056672031,6.92806896974972,0.0144215409119344,0.90441207550299,1
"IFIT3",-0.0561107286311651,6.42878513608333,0.0143857722518206,0.904530120810762,1
"ITPR2",-0.0294529634503326,8.40466027139167,0.0143108879938971,0.904777740166364,1
"YME1L1",0.0448991703516044,6.98098555358959,0.0142319622053684,0.905039435960283,1
"CDKL2",-0.0446275719800332,6.83526150530616,0.0142199462455466,0.905079342007576,1
"PAK2",0.0457725877183835,6.57279150204622,0.0141785869542588,0.905216830700137,1
"CPVL",0.0409739764016448,6.82140767465542,0.0141467738701606,0.905322723832209,1
"TRPC3",-0.042113136131928,7.15170043619935,0.014135036666783,0.905361822813321,1
"LYN",-0.0458564585819546,6.80117978727325,0.0141235434847218,0.905400124866436,1
"MEP1A",-0.0561661905074142,6.23629901171723,0.0140454060863604,0.905660944752771,1
"DHX8",0.0344606261947518,7.85001213530175,0.0139891637469276,0.905849135340365,1
"PRPF6",-0.0491636249089939,6.3391607208975,0.0139578365270969,0.905954124650135,1
"ESYT1",0.0334796832222559,7.62190734586591,0.0139140591521425,0.906101039436686,1
"GJB1",0.0761340650121677,5.13762194012874,0.0138621095001046,0.906275684361224,1
"MYO1B",0.0352431668344082,7.80832209557704,0.0138483581325382,0.906321969376841,1
"KLHDC10",0.0443647250605526,6.5586494526577,0.0138337780784432,0.906371069079688,1
"KTN1",-0.0280711984941814,8.51004837040113,0.0137845688310243,0.906536979818273,1
"HCFC1R1",0.131357225545942,4.36911974372219,0.0137540661164817,0.906639971570619,1
"STRN3",-0.0448361393531113,6.89758247466788,0.0137413145139806,0.906683061392667,1
"PCDH12",0.0502518435259535,6.27810206303096,0.0136506523009814,0.906990010465616,1
"POLD3",-0.0419520053016848,7.29333724538053,0.0136150545926128,0.907110813677256,1
"COL9A3",0.0445819570669047,7.36472464913767,0.0135565505270456,0.907309699395477,1
"FRMPD4",-0.0444365444511568,6.73835810260644,0.0135560347241608,0.907311454809864,1
"HAUS5",0.0445061496624154,6.98525286338187,0.0135315838179721,0.907394706614115,1
"SIK3",-0.0355533442429352,7.59234395914202,0.0134519801420012,0.907666275058943,1
"MAB21L2",0.108047672249242,3.32147419736013,0.013385121635423,0.907894993123451,1
"SRD5A1",-0.0444080652756966,6.60926834632395,0.0133693816200324,0.907948922693268,1
"EIF2S2",-0.0552747029959819,5.52786110693623,0.0133614998624221,0.90797593982463,1
"RGS10",0.0651415513127632,5.88861303587348,0.0133275497272303,0.908092406687954,1
"GUCY2F",-0.0609238047176887,5.36944083408403,0.0132947215742352,0.908205167596612,1
"JOSD1",-0.0638406344900052,6.29670846017567,0.0132815450431849,0.908250467126958,1
"MYCN",0.0927975587394083,4.72817990640211,0.013277217651142,0.908265349212859,1
"MTA2",-0.038616839216961,7.21951389141479,0.0132668901713515,0.908300875790219,1
"NUP160",0.117026218211938,3.24129741471348,0.0132564237818436,0.908336894515591,1
"PUM2",-0.035373459162916,7.48697715143156,0.0132095259925293,0.908498464380147,1
"PDXK",-0.0305761219065724,7.7374977651107,0.0131614975838423,0.908664230874021,1
"TRAT1",-0.0643342601442468,5.49856802324462,0.0131008103086714,0.908874127354416,1
"CSF3R",-0.0403425398232981,8.19296999747196,0.0130702824057423,0.908979899104933,1
"DAP3",0.0498222056643692,7.45195736608305,0.0130635961128647,0.909003082182024,1
"NUB1",-0.03957178865704,6.9737300170568,0.013031290692922,0.909115178052406,1
"XPOT",0.0372090961238825,7.25824359904502,0.0130084525304328,0.909194508642808,1
"TGOLN2",0.0462936985865725,6.28717176677872,0.0130012621080393,0.909219499877244,1
"APC",0.0296785723142903,8.38107150319616,0.0128735918132943,0.909664405585531,1
"ANK1",0.0297754397978206,8.21068956311301,0.0128663552891846,0.909689690214032,1
"AFF3",0.0385394516651612,8.18795022185679,0.0127356643470193,0.91014757389147,1
"MSX1",0.0675127176405859,4.64524344895417,0.0127245850111413,0.910186500194993,1
"CST4",-0.128209551348704,2.87489779300764,0.0126761677027663,0.910356812003258,1
"SMG7",-0.035081415947301,7.32956605433876,0.0124388122524905,0.911196534754087,1
"GLB1",-0.032543662851853,7.68483941723058,0.0124214963548628,0.911258111632413,1
"CORO2A",0.045587115699718,6.24401457892979,0.01241170441394,0.911292951883515,1
"CEL",0.0556322970796158,5.6211805496896,0.0123980035911098,0.911341723508349,1
"RBPMS",-0.0330907670820675,7.44876912164016,0.0122918386918656,0.911720573432133,1
"RIT1",0.0627200159985444,6.3710437881946,0.0122825306887009,0.91175386791506,1
"BBS4",-0.0366740116691857,7.16929171179538,0.0122273824792458,0.911951394129576,1
"GP5",0.0578248779034602,5.20967847312977,0.0122185937919221,0.911982914492075,1
"METTL9",-0.208403310946273,-0.237446250945464,0.0122018516849547,0.912042991320112,1
"VPS45",-0.0409672820647472,7.89306592432526,0.0121940227421327,0.912071098757215,1
"CDH20",0.0430344261048508,6.62557626661116,0.0121617188983842,0.91218717258075,1
"PHF7",0.0415822802303976,6.81440282992916,0.0120956967633106,0.912424888930779,1
"NOD1",-0.0403483756390045,7.05375863492838,0.0120419340609814,0.912618949988808,1
"LPAR1",0.0464047985390069,6.14431194383382,0.0119763596147355,0.912856240993372,1
"COL8A1",0.0381080713479456,6.97831000930173,0.0119505282178389,0.91294989623402,1
"PAWR",-0.0392142551782095,7.32042228164931,0.0119400676500376,0.912987851579904,1
"ALDH18A1",0.0378646066823858,6.82764487253265,0.0119019767505166,0.913126203779678,1
"SYNJ1",0.0338057487599815,7.39656632310115,0.0118700018516797,0.913242514746738,1
"ADH5",-0.0453427293390027,6.59570294630714,0.0118483916883463,0.913321213043148,1
"SMARCD1",-0.0351012424442675,7.25003629710288,0.011836338844347,0.91336513774804,1
"ATP1B2",0.0521446307069324,5.99264900437935,0.011829763663485,0.913389109506118,1
"CHMP3",-0.0312472750822652,7.55442307423242,0.0118203160811556,0.91342356525377,1
"GRB2",-0.0479215724263909,6.85942312177601,0.0117364489405354,0.913730045244149,1
"NR1I2",-0.0300406799973652,8.18147394827319,0.0117218522563665,0.913783499718628,1
"EIF2S1",-0.0513554537216727,6.40614207307801,0.0117179849215843,0.913797667915764,1
"IGLV3-25",-0.0982619115038987,3.20522746029364,0.0117050729618269,0.913844988742343,1
"SHOX",0.0435066980839441,6.79440765988417,0.0117005720006453,0.913861490446278,1
"RIPK4",0.0572310909881647,5.66102521320991,0.0115611376001077,0.914374293426431,1
"CALM3",0.0495285663479157,6.82786395190193,0.0115565679664655,0.91439115212757,1
"MPRIP",-0.0283615785155156,8.4259997100093,0.0115275415510299,0.914498317793868,1
"KCNC3",0.0509100081930576,6.23466098811854,0.0115243743387907,0.914510019411117,1
"HSP90B2P",-0.0769370603107644,4.90072634659317,0.0115028607233194,0.91458954693594,1
"IL16",0.0323142099858709,7.46743875836902,0.0114897337277986,0.91463810932452,1
"ERAL1",0.0564680925880991,6.33175300243698,0.0114735836079731,0.914697894060462,1
"PPP5C",-0.0425881931185972,6.90581176695136,0.0114735474536225,0.914698027944863,1
"ANKRD49",0.0654160897464202,6.25676447867511,0.0114062266333175,0.914947697122385,1
"RGS3",0.0260758982471986,8.49999211782668,0.011396388719815,0.914984244816416,1
"RUNX2",0.0354551907580401,6.96584185661262,0.0113909349254993,0.915004512450703,1
"MYOC",-0.0793738987932871,4.9022458061427,0.0113770984093557,0.915055954359001,1
"CDC14A",-0.0416978384819852,7.41708096569319,0.0113733748154132,0.91506980347528,1
"PAPSS1",-0.0449439774646237,6.77264409074282,0.0113654077212146,0.915099443092204,1
"NCOA6",-0.0295505994214888,7.87972294244119,0.0113235457605363,0.915255353160258,1
"SEC63",0.0382108955246553,7.18627789230962,0.0112601042426519,0.915492190407485,1
"TNRC6B",0.0271372452176309,8.122913003286,0.0112350953964313,0.915585737754647,1
"SLC6A13",-0.033548678720589,7.61797995635897,0.0111945300519034,0.915737699451747,1
"CCDC6",0.0355579415624825,6.83801360153974,0.0111913182532977,0.915749743044985,1
"CYP4F3",-0.0424609399520448,6.87338071649929,0.0111897952259525,0.91575545469939,1
"FBXL3",-0.0682551262219969,5.23105824948039,0.0111245345024233,0.916000565667453,1
"PLEKHA8P1",-0.0418258293750785,6.57236120943373,0.0110740556688853,0.916190656765417,1
"TNFRSF4",0.0538080439065581,5.67315535268794,0.0110696836982407,0.916207141144625,1
"AURKB",-0.0664317087704598,6.7161670113055,0.0110561419190844,0.916258220897497,1
"GNPDA1",-0.0460259488808534,6.68491412384278,0.0110283316340336,0.916363220891418,1
"IL36RN",0.0535506001708138,5.94245303289891,0.0109839450757256,0.916531083637386,1
"KCNB2",0.0527628799791405,5.48283510948841,0.0108728882492191,0.916952590877625,1
"NCAPD2",-0.0298962815281384,7.51510017321194,0.0108609209496695,0.916998141424842,1
"CSTA",0.0782246618956683,4.30064584361686,0.0108147885308938,0.917173970813492,1
"GNB1",0.0304404280358562,7.74112859976745,0.0105792712820261,0.918077589027397,1
"CALCA",-0.0534907577698685,6.4557357406562,0.0105770957446083,0.918085983125717,1
"NFATC2",-0.0346210821383675,7.02160359536514,0.0105309477817261,0.918264246487486,1
"ICOS",-0.0499116473457298,5.65496720796229,0.010524831638655,0.918287901922609,1
"YBEY",0.0643466737185018,5.71978340503653,0.0104958174604448,0.9184002149394,1
"NINJ2",0.0711316415296903,5.74803632930307,0.0104777458793652,0.918470248783994,1
"TXNIP",-0.0572151486102811,6.13102818125313,0.0104679639944649,0.918508182547344,1
"THNSL2",-0.036581402398966,7.21340153038873,0.0104244519072196,0.918677138120053,1
"PTEN",0.166263305144103,1.44659253187004,0.0104238086356858,0.918679638585819,1
"CLCNKA",0.0381736772722742,6.86943272120744,0.0103602505787936,0.918927081145834,1
"TIMMDC1",0.0512354677947463,6.40623596158824,0.0102861777600545,0.919216429165697,1
"LRP12",-0.0334808761203218,6.92797855677578,0.0102857215824379,0.919218214371437,1
"XRN1",0.0262130805890928,8.02964876603807,0.0102491892600465,0.919361310062975,1
"SMO",-0.0421543865367522,6.35414475322472,0.0102192643469441,0.919478716856658,1
"PDLIM5",0.0287469833267542,7.62590895720988,0.0101957700879645,0.919571015495237,1
"GAB2",-0.0383855714644392,6.88935006790055,0.0101957388612135,0.919571138242891,1
"DNM1",-0.0311186351408727,8.19519678253432,0.0101495588100278,0.919752873323681,1
"AKAP13",0.0258360556229831,8.55839795207618,0.0101379719621235,0.919798537234286,1
"FAM98A",-0.0272395797612656,7.83002801110141,0.0101294124032103,0.919832287492791,1
"CENPI",-0.0508421724168831,6.6284761467221,0.0101285448163111,0.919835709183453,1
"PSMC6",-0.0325765792519153,7.57859233028334,0.0100780113703935,0.920035264944112,1
"SLC39A3",-0.0352182797088228,7.01288570645303,0.0100512281877778,0.920141236217805,1
"STAT1",-0.0331139961147005,8.663933908103,0.0100436196001112,0.920171366624213,1
"SLC35D1",-0.0477375918423817,6.18716064215409,0.0100032193472437,0.920331547203688,1
"IGBP1",-0.0713771865042889,3.9914204693446,0.00994624800427912,0.920557985734395,1
"PNRC1",0.0745179161977806,4.45294202512821,0.00993001486355993,0.920622625868655,1
"CLEC4M",-0.0434651684307038,6.54448912023902,0.00989814622172069,0.920749681736127,1
"ALOX15",0.0394423638710669,6.91285662138314,0.00988815647273356,0.92078955199528,1
"BABAM1",0.0415907727568995,7.28838186134645,0.00987917855365339,0.920825401279516,1
"FGFRL1",0.0479440350033045,6.34778718072932,0.0098739838207571,0.920846151623478,1
"TNPO1",0.0267354495025075,7.86269967834683,0.00981233893926747,0.921092813996633,1
"GPX3",-0.0562411512374985,6.15015297047742,0.0096945074598267,0.921566485139037,1
"PDSS1",0.0452359579752254,5.82592222400131,0.0096639654409163,0.921689734754923,1
"PSG2",-0.04364126438464,5.97736174560259,0.00963644289658561,0.921800968098196,1
"ATP8A1",-0.0300696408982062,7.97812803528751,0.00962184213896755,0.921860042691393,1
"TCHH",0.0412261309715824,6.26750367985956,0.0096099435100987,0.921908217958765,1
"GON4L",-0.0262325468473561,7.94272559753601,0.0095768854859557,0.922042221826157,1
"IGF2BP1",-0.0336973860836247,7.00427328676651,0.00955258155017447,0.922140889154808,1
"IFRD1",-0.0295154852441807,7.97770164629205,0.00954743414949988,0.922161802447842,1
"CYFIP2",0.0314040908317655,7.78956698823029,0.00953334831778818,0.922219060666018,1
"ABAT",0.0358816385641741,7.16305224890017,0.00953125987765446,0.922227553707379,1
"BSPRY",0.0574749879067446,5.08914482760812,0.00950834472093876,0.92232080434567,1
"ATP8A2",-0.0238078132868599,8.43013490730218,0.00948776764729686,0.922404637131424,1
"HAUS6",-0.0344749280555786,7.2289046013595,0.00946593224981918,0.922493696859815,1
"GINS1",0.0448018130808912,7.82171663065929,0.00946473045864593,0.922498601597602,1
"TMEM208",-0.0962555024380938,5.29173647849927,0.00943681232079108,0.922612629410518,1
"KIAA0753",-0.0276058749974714,7.48243549694954,0.00939827644000113,0.922770304015919,1
"TMEM160",0.107673630956395,3.69877609736466,0.0093935947940551,0.9227894817953,1
"ABTB2",0.0363841800419029,6.6693651654947,0.00931889278977538,0.923096144345796,1
"ACO1",-0.0353212480899652,6.87152710371598,0.00928648322729142,0.923229576076401,1
"LPO",-0.0421944988158942,6.45401566005807,0.00927201282849044,0.923289227284623,1
"WSB1",0.0351805484866405,7.24832932157012,0.00926496005657818,0.923318317897894,1
"ITM2A",-0.0798775147083841,5.10074241982509,0.00925115942539634,0.923375273794665,1
"RGS14",-0.0386332289312009,7.26695164942561,0.00923866441705101,0.923426878314953,1
"PAPPA",0.0292604650053821,7.4046611324166,0.00919943852625238,0.923589110910523,1
"C8G",0.0853838181769472,5.46005946320657,0.00914037795174494,0.923834036738185,1
"TAF1",-0.0328639394846833,7.32531585754135,0.00911268823945299,0.923949141665988,1
"WBP1L",0.0426053216267905,6.11203146843367,0.00907879918517018,0.924090257413861,1
"ZC3H4",-0.0378548355379996,6.82505370746731,0.00904169704726598,0.924245057706265,1
"TMX3",-0.0296710249716715,7.28712279520836,0.00902821563605372,0.924301385210259,1
"FBXO21",-0.0335667529793003,6.81816326474676,0.00902708602915325,0.924306106815743,1
"IGFBP1",0.0518841870541364,5.60457705429994,0.00896349393099793,0.924572395686521,1
"MCOLN3",0.0366848735365402,7.03465242057661,0.00894310521361596,0.924657974113666,1
"OR1L1",-0.0782407196033385,3.86538403595513,0.00892543540512492,0.924732219994779,1
"GBX2",-0.0660936978303649,4.88300408296113,0.0089112718709039,0.924791786592607,1
"SMU1",-0.0380531211763237,6.29809073206988,0.00890326461464674,0.924825483290943,1
"IGSF6",-0.127832181495308,0.371986644385483,0.00888069505438516,0.924920544459322,1
"EPHX2",0.0358909920114489,7.08680772279787,0.00887406783202493,0.924948480925973,1
"RASIP1",0.0425162626434204,5.94881608153792,0.00884094119670209,0.925088281356773,1
"SIGLEC7",-0.0626139031837298,5.26524551949722,0.00878377880493275,0.925330139846938,1
"MYO16",-0.0268697845195565,7.48631564589537,0.00872061685203374,0.925598308028976,1
"PPRC1",0.0419913675314626,6.63022293898089,0.00868389237997036,0.925754680502736,1
"GDF5",-0.0678280259506224,4.10369145697567,0.00856164211376154,0.92627763858731,1
"RFC4",-0.0431152104100003,6.71872534239667,0.00855019971362481,0.926326778677097,1
"GPX2",0.0535912064848437,4.86037492793454,0.00854282950016727,0.926358448072359,1
"FMO2",-0.0434884178848003,6.28693846774501,0.00853931593140622,0.926373550530659,1
"RPLP2",-0.0542033642132888,5.90846286098909,0.00850504225283544,0.926521034599336,1
"ZMYM4",-0.0269888723181546,7.35713721471301,0.00846828546122147,0.926679537261887,1
"AP2A1",0.0295126962247308,7.72198291918218,0.00846471823716044,0.926694938299291,1
"PIR",0.0529988019368528,5.02563361129615,0.00842713850371757,0.926857383290266,1
"TWIST1",-0.0644814044164165,4.97205274520941,0.00842216334062496,0.926878916662387,1
"COL14A1",-0.0253393531974235,7.99554670291251,0.00841953702555287,0.926890286397803,1
"ST6GAL1",-0.0343595173158462,7.74504201902899,0.00832983631325845,0.927279694245447,1
"WWTR1",-0.034224671267707,6.8166007340454,0.00830599079285221,0.927383567459476,1
"CTPS1",-0.027416029412093,7.97360666131294,0.0082664825306118,0.927556000427631,1
"PIK3R1",-0.0240576907662852,8.47311095216839,0.0082659780154728,0.927558205056701,1
"BCL2L1",0.0471982585240667,5.69720162761059,0.00825297685862036,0.927615040897514,1
"CMPK1",0.0432433999607282,6.19388897790841,0.0082374159935803,0.927683126130144,1
"GTF2IRD1",-0.0289150148653627,7.3455249698342,0.00819419890513018,0.927872559629656,1
"HNRNPF",-0.0424330818240736,5.88939096726271,0.008107945555206,0.92825214565166,1
"MRAS",0.0358827229879886,6.52624101749462,0.00810745971493709,0.928254289500217,1
"SOX9",-0.0459059374216926,5.48132327074024,0.00810573315704843,0.928261908739429,1
"VIPR2",0.038333737221883,6.26494822631378,0.0080783318946942,0.928382939237564,1
"OAT",-0.0328345761993352,6.87020267922046,0.00803345506513864,0.928581606580836,1
"GABBR2",-0.0273036622430511,7.34010270987925,0.00803039456238963,0.928595175614321,1
"FGF10",-0.0412274319181978,5.89953935957971,0.00796243724472134,0.928897145193035,1
"SQSTM1",-0.124346024696286,3.27606939806236,0.00795449779892898,0.928932508867481,1
"FNBP1L",0.0335274197241974,6.6232421859407,0.0079415584806739,0.928990180986193,1
"ADK",-0.0284202055689563,7.21988391623338,0.00792610931154769,0.929059101877153,1
"TFPI2",0.041388458809793,6.07998445532058,0.00791034928900913,0.929129479322048,1
"TSPAN17",0.0330388317957101,6.77164909938382,0.00788489396800784,0.929243301181796,1
"APRT",0.0694044513476222,6.23423307919568,0.0078835522268399,0.92924930582659,1
"HIRA",-0.0259811116239026,7.36066149308136,0.00786476737064223,0.929333427141797,1
"MOCOS",0.0331936583779252,6.86920712082615,0.00785806225346519,0.929363478147212,1
"TRIB2",0.0425302000977272,5.59675093528058,0.0078345832045672,0.929468808562705,1
"GDAP2",-0.0273371951911081,7.29075027910148,0.00781206370502474,0.929569983852578,1
"SRI",0.0433232764385248,6.39612183077931,0.00780869588363942,0.929585127379706,1
"RCAN1",-0.0274818350807123,7.80953322021458,0.00780208773917934,0.929614850700627,1
"ABLIM1",0.0239501761974183,7.8098979808163,0.00780121876143625,0.929618760291298,1
"UBE2G1",-0.0423812334317673,6.27385564359014,0.00777848511414003,0.929721118612283,1
"KCTD3",0.0426758582589868,7.00037928872859,0.00769276651526241,0.930108429145143,1
"RPL36AL",0.0698674985501943,3.91168635239711,0.00767244646735765,0.930200561535178,1
"PGC",-0.0514095261122063,5.68603235881813,0.007628396175555,0.930400711428646,1
"REL",0.0330816542489651,7.67959245452553,0.00760859354078036,0.930490877720871,1
"ATP9A",-0.0269588037297238,7.32365209805211,0.00756133969130968,0.930706515026809,1
"CDHR5",-0.0896799545024257,2.98850657749838,0.00750310653766739,0.930973191069505,1
"ASCL2",-0.0585059771889594,4.3315284975381,0.00745325986018575,0.931202291007002,1
"PCK1",0.0297701563284674,7.22292554501098,0.00745012242632015,0.931216736724287,1
"DOCK9",-0.0219394049878172,8.30145046687983,0.0074317508173678,0.931301386879757,1
"STK38",0.0413888847912856,5.62291462707174,0.00742924833868308,0.931312925607731,1
"HDAC6",0.0298443833396152,7.69425268941911,0.00735604227525144,0.931651343432577,1
"TMCC2",-0.0335618608859098,6.78408752534838,0.00735319535303347,0.931664538406924,1
"PPP2R1B",-0.033996615180087,7.22355940774156,0.00734642287703835,0.931695937964656,1
"CD40LG",-0.0500541573660787,5.41655539191947,0.00726784868481012,0.932061306592922,1
"EIF2B2",0.0442139736433242,6.59461365345723,0.00724900924173255,0.932149204949396,1
"SOX4",-0.0489698748520338,5.23776220986393,0.00724010126479202,0.932190806562511,1
"FBLN2",-0.0375476748210109,6.76909953653694,0.00722810961029197,0.932246850149945,1
"IL3RA",-0.0402878473311064,5.87105431859634,0.0072124940167555,0.932319900631164,1
"UBE2R2",0.0436018215294914,5.31438005558285,0.0071691312628257,0.932523172353078,1
"B4GALT4",0.0284552198435263,7.40920882357488,0.00715328250910829,0.932597621050348,1
"HSP90AB3P",-0.0615448502276608,3.85990905080544,0.00713605725485422,0.932678630047753,1
"HOMER2",0.0272416805834101,7.51974693421712,0.00712066252675214,0.932751113595121,1
"MAP2K5",-0.0250869885132499,7.26842605044038,0.00711631503177124,0.932771597346577,1
"RAB3B",0.0334571443314401,6.6675138521958,0.00709486764875678,0.932872741649321,1
"FGF8",0.0499858598665315,5.09252563405029,0.00705053570195568,0.933082297078611,1
"DERL2",0.0308325730730489,6.7330829517785,0.00697879362178266,0.933422829749618,1
"MMACHC",-0.0513710863962798,5.74412035171444,0.00696740349656366,0.933477056241583,1
"TAGLN",0.0419736769235024,6.13559664113876,0.0069169306871828,0.933717887725496,1
"KCNG1",-0.0436956399808401,6.0854416284394,0.00690782065801798,0.933761450465383,1
"TTF2",-0.0257055498691162,7.414901073186,0.00689598937923108,0.933818068993501,1
"GZMM",0.0584921909269861,4.4279034997763,0.0068661991045702,0.933960847181212,1
"SPTLC3",-0.0260661540890449,7.12320290975703,0.0068589636099432,0.933995572349782,1
"SAFB",0.0250327153129712,7.62041792214812,0.00683259251372981,0.934122290989394,1
"SOX13",0.03861180529106,7.14520109772335,0.00682176711743487,0.934174380554315,1
"PSMD7",0.0785534721236202,5.07695902555716,0.00676119528773,0.934466610582579,1
"TNFAIP8",-0.0330532416252133,7.07225320762444,0.00675668792023743,0.934488409052339,1
"CD38",0.0281061420308527,6.80506650861457,0.00673109614196576,0.93461231467218,1
"SCAMP1",-0.0418400880086374,6.53956595482127,0.0066529312988024,0.934992234380252,1
"SFSWAP",-0.0230793146361445,7.4495691267078,0.00663389018511573,0.935085123398613,1
"ACTL7B",-0.0807587637446208,3.59449863300624,0.00662603015301144,0.935123506429695,1
